ID,protocol id,expenditures,index,year
1064,Expenditure,Clothing and footwear,1047,2022
1065,Expenditure,Clothing,1003,2019
1066,Expenditure,Clothing,1015,2019
1067,Expenditure,Clothing,1002,2019
1068,Expenditure,Clothing,1007,2019
1069,Expenditure,Clothing,1009,2020
1070,Expenditure,Clothing,994,2020
1071,Expenditure,Clothing,994,2020
1072,Expenditure,Clothing,1013,2020
1073,Expenditure,Clothing,1002,2021
1074,Expenditure,Clothing,1028,2021
1075,Expenditure,Clothing,1028,2021
1076,Expenditure,Clothing,1033,2021
1077,Expenditure,Clothing,1026,2022
1078,Expenditure,Clothing,1034,2022
1079,Expenditure,Clothing,1048,2022
1080,Expenditure,Footwear,1026,2019
1081,Expenditure,Footwear,1037,2019
1082,Expenditure,Footwear,1024,2019
1083,Expenditure,Footwear,1026,2019
1084,Expenditure,Footwear,1010,2020
1085,Expenditure,Footwear,940,2020
1086,Expenditure,Footwear,991,2020
1087,Expenditure,Footwear,997,2020
1088,Expenditure,Footwear,1009,2021
1089,Expenditure,Footwear,1025,2021
1090,Expenditure,Footwear,1030,2021
1091,Expenditure,Footwear,1041,2021
1092,Expenditure,Footwear,1020,2022
1093,Expenditure,Footwear,1042,2022
1094,Expenditure,Footwear,1073,2022
1095,Expenditure,Housing and household utilities,1121,2019
1096,Expenditure,Housing and household utilities,1130,2019
1097,Expenditure,Housing and household utilities,1144,2019
1098,Expenditure,Housing and household utilities,1151,2019
1099,Expenditure,Housing and household utilities,1163,2020
1100,Expenditure,Housing and household utilities,1170,2020
1101,Expenditure,Housing and household utilities,1179,2020
1102,Expenditure,Housing and household utilities,1182,2020
1103,Expenditure,Housing and household utilities,1192,2021
1104,Expenditure,Housing and household utilities,1201,2021
1105,Expenditure,Housing and household utilities,1221,2021
1106,Expenditure,Housing and household utilities,1230,2021
1107,Expenditure,Housing and household utilities,1243,2022
1108,Expenditure,Housing and household utilities,1259,2022
1109,Expenditure,Housing and household utilities,1280,2022
1110,Expenditure,Actual rentals for housing,1109,2019
1111,Expenditure,Actual rentals for housing,1121,2019
1112,Expenditure,Actual rentals for housing,1130,2019
1113,Expenditure,Actual rentals for housing,1140,2019
1114,Expenditure,Actual rentals for housing,1155,2020
1115,Expenditure,Actual rentals for housing,1164,2020
1116,Expenditure,Actual rentals for housing,1171,2020
1117,Expenditure,Actual rentals for housing,1179,2020
1118,Expenditure,Actual rentals for housing,1192,2021
1119,Expenditure,Actual rentals for housing,1206,2021
1120,Expenditure,Actual rentals for housing,1216,2021
1121,Expenditure,Actual rentals for housing,1233,2021
1122,Expenditure,Actual rentals for housing,1248,2022
1123,Expenditure,Actual rentals for housing,1266,2022
1124,Expenditure,Actual rentals for housing,1281,2022
1125,Expenditure,Actual rentals for housing,1109,2019
1126,Expenditure,Actual rentals for housing,1121,2019
1127,Expenditure,Actual rentals for housing,1130,2019
1128,Expenditure,Actual rentals for housing,1140,2019
1129,Expenditure,Actual rentals for housing,1155,2020
1130,Expenditure,Actual rentals for housing,1164,2020
1131,Expenditure,Actual rentals for housing,1171,2020
1132,Expenditure,Actual rentals for housing,1179,2020
1133,Expenditure,Actual rentals for housing,1192,2021
1134,Expenditure,Actual rentals for housing,1206,2021
1135,Expenditure,Actual rentals for housing,1216,2021
1136,Expenditure,Actual rentals for housing,1233,2021
1137,Expenditure,Actual rentals for housing,1248,2022
1138,Expenditure,Actual rentals for housing,1266,2022
1139,Expenditure,Actual rentals for housing,1281,2022
1140,Expenditure,Property maintenance,1132,2019
1141,Expenditure,Property maintenance,1141,2019
1142,Expenditure,Property maintenance,1151,2019
1143,Expenditure,Property maintenance,1157,2019
1144,Expenditure,Property maintenance,1163,2020
1145,Expenditure,Property maintenance,1178,2020
1146,Expenditure,Property maintenance,1184,2020
1147,Expenditure,Property maintenance,1187,2020
1148,Expenditure,Property maintenance,1193,2021
1149,Expenditure,Property maintenance,1207,2021
1150,Expenditure,Property maintenance,1222,2021
1151,Expenditure,Property maintenance,1254,2021
1152,Expenditure,Property maintenance,1274,2022
1153,Expenditure,Property maintenance,1299,2022
1154,Expenditure,Property maintenance,1321,2022
1155,Expenditure,Property rates and related services,1220,2019
1156,Expenditure,Property rates and related services,1220,2019
1157,Expenditure,Property rates and related services,1281,2019
1158,Expenditure,Property rates and related services,1282,2019
1159,Expenditure,Property rates and related services,1282,2020
1160,Expenditure,Property rates and related services,1282,2020
1161,Expenditure,Property rates and related services,1320,2020
1162,Expenditure,Property rates and related services,1320,2020
1163,Expenditure,Property rates and related services,1320,2021
1164,Expenditure,Property rates and related services,1320,2021
1165,Expenditure,Property rates and related services,1413,2021
1166,Expenditure,Property rates and related services,1413,2021
1167,Expenditure,Property rates and related services,1414,2022
1168,Expenditure,Property rates and related services,1414,2022
1169,Expenditure,Property rates and related services,1513,2022
1170,Expenditure,Local authority rates and payments,1241,2019
1171,Expenditure,Local authority rates and payments,1241,2019
1172,Expenditure,Local authority rates and payments,1302,2019
1173,Expenditure,Local authority rates and payments,1302,2019
1174,Expenditure,Local authority rates and payments,1302,2020
1175,Expenditure,Local authority rates and payments,1302,2020
1176,Expenditure,Local authority rates and payments,1341,2020
1177,Expenditure,Local authority rates and payments,1341,2020
1178,Expenditure,Local authority rates and payments,1341,2021
1179,Expenditure,Local authority rates and payments,1341,2021
1180,Expenditure,Local authority rates and payments,1437,2021
1181,Expenditure,Local authority rates and payments,1437,2021
1182,Expenditure,Local authority rates and payments,1437,2022
1183,Expenditure,Local authority rates and payments,1437,2022
1184,Expenditure,Local authority rates and payments,1540,2022
1185,Expenditure,Household energy,1081,2019
1186,Expenditure,Household energy,1087,2019
1187,Expenditure,Household energy,1086,2019
1188,Expenditure,Household energy,1086,2019
1189,Expenditure,Household energy,1099,2020
1190,Expenditure,Household energy,1105,2020
1191,Expenditure,Household energy,1105,2020
1192,Expenditure,Household energy,1092,2020
1193,Expenditure,Household energy,1096,2021
1194,Expenditure,Household energy,1098,2021
1195,Expenditure,Household energy,1096,2021
1196,Expenditure,Household energy,1086,2021
1197,Expenditure,Household energy,1099,2022
1198,Expenditure,Household energy,1119,2022
1199,Expenditure,Household energy,1104,2022
1200,Expenditure,Electricity,1078,2019
1201,Expenditure,Electricity,1082,2019
1202,Expenditure,Electricity,1080,2019
1203,Expenditure,Electricity,1078,2019
1204,Expenditure,Electricity,1092,2020
1205,Expenditure,Electricity,1097,2020
1206,Expenditure,Electricity,1098,2020
1207,Expenditure,Electricity,1084,2020
1208,Expenditure,Electricity,1087,2021
1209,Expenditure,Electricity,1089,2021
1210,Expenditure,Electricity,1087,2021
1211,Expenditure,Electricity,1075,2021
1212,Expenditure,Electricity,1088,2022
1213,Expenditure,Electricity,1108,2022
1214,Expenditure,Electricity,1090,2022
1215,Expenditure,Household contents and services,987,2019
1216,Expenditure,Household contents and services,1015,2019
1217,Expenditure,Household contents and services,1016,2019
1218,Expenditure,Household contents and services,1009,2019
1219,Expenditure,Household contents and services,1001,2020
1220,Expenditure,Household contents and services,998,2020
1221,Expenditure,Household contents and services,1024,2020
1222,Expenditure,Household contents and services,1033,2020
1223,Expenditure,Household contents and services,1024,2021
1224,Expenditure,Household contents and services,1030,2021
1225,Expenditure,Household contents and services,1044,2021
1226,Expenditure,Household contents and services,1061,2021
1227,Expenditure,Household contents and services,1073,2022
1228,Expenditure,Household contents and services,1104,2022
1229,Expenditure,Household contents and services,1124,2022
1230,Expenditure,"Furniture, furnishings and floor coverings",1022,2019
1231,Expenditure,"Furniture, furnishings and floor coverings",1071,2019
1232,Expenditure,"Furniture, furnishings and floor coverings",1077,2019
1233,Expenditure,"Furniture, furnishings and floor coverings",1060,2019
1234,Expenditure,"Furniture, furnishings and floor coverings",1036,2020
1235,Expenditure,"Furniture, furnishings and floor coverings",1035,2020
1236,Expenditure,"Furniture, furnishings and floor coverings",1031,2020
1237,Expenditure,"Furniture, furnishings and floor coverings",1090,2020
1238,Expenditure,"Furniture, furnishings and floor coverings",1053,2021
1239,Expenditure,"Furniture, furnishings and floor coverings",1056,2021
1240,Expenditure,"Furniture, furnishings and floor coverings",1071,2021
1241,Expenditure,"Furniture, furnishings and floor coverings",1143,2021
1242,Expenditure,"Furniture, furnishings and floor coverings",1134,2022
1243,Expenditure,"Furniture, furnishings and floor coverings",1153,2022
1244,Expenditure,"Furniture, furnishings and floor coverings",1180,2022
1245,Expenditure,Household textiles,979,2019
1246,Expenditure,Household textiles,1023,2019
1247,Expenditure,Household textiles,1043,2019
1248,Expenditure,Household textiles,1043,2019
1249,Expenditure,Household textiles,1045,2020
1250,Expenditure,Household textiles,1019,2020
1251,Expenditure,Household textiles,1099,2020
1252,Expenditure,Household textiles,1089,2020
1253,Expenditure,Household textiles,1055,2021
1254,Expenditure,Household textiles,1086,2021
1255,Expenditure,Household textiles,1108,2021
1256,Expenditure,Household textiles,1069,2021
1257,Expenditure,Household textiles,1065,2022
1258,Expenditure,Household textiles,1125,2022
1259,Expenditure,Household textiles,1083,2022
1260,Expenditure,Household appliances,993,2019
1261,Expenditure,Household appliances,1021,2019
1262,Expenditure,Household appliances,1017,2019
1263,Expenditure,Household appliances,1006,2019
1264,Expenditure,Household appliances,982,2020
1265,Expenditure,Household appliances,964,2020
1266,Expenditure,Household appliances,1024,2020
1267,Expenditure,Household appliances,1024,2020
1268,Expenditure,Household appliances,1032,2021
1269,Expenditure,Household appliances,1017,2021
1270,Expenditure,Household appliances,1053,2021
1271,Expenditure,Household appliances,1035,2021
1272,Expenditure,Household appliances,1052,2022
1273,Expenditure,Household appliances,1078,2022
1274,Expenditure,Household appliances,1088,2022
1275,Expenditure,"Glassware, tableware and household utensils",944,2019
1276,Expenditure,"Glassware, tableware and household utensils",986,2019
1277,Expenditure,"Glassware, tableware and household utensils",988,2019
1278,Expenditure,"Glassware, tableware and household utensils",975,2019
1279,Expenditure,"Glassware, tableware and household utensils",986,2020
1280,Expenditure,"Glassware, tableware and household utensils",992,2020
1281,Expenditure,"Glassware, tableware and household utensils",1037,2020
1282,Expenditure,"Glassware, tableware and household utensils",1043,2020
1283,Expenditure,"Glassware, tableware and household utensils",1024,2021
1284,Expenditure,"Glassware, tableware and household utensils",1034,2021
1285,Expenditure,"Glassware, tableware and household utensils",1020,2021
1286,Expenditure,"Glassware, tableware and household utensils",1001,2021
1287,Expenditure,"Glassware, tableware and household utensils",1007,2022
1288,Expenditure,"Glassware, tableware and household utensils",1068,2022
1289,Expenditure,"Glassware, tableware and household utensils",1113,2022
1290,Expenditure,Tools and equipment for house and garden,980,2019
1291,Expenditure,Tools and equipment for house and garden,978,2019
1292,Expenditure,Tools and equipment for house and garden,982,2019
1293,Expenditure,Tools and equipment for house and garden,978,2019
1294,Expenditure,Tools and equipment for house and garden,970,2020
1295,Expenditure,Tools and equipment for house and garden,971,2020
1296,Expenditure,Tools and equipment for house and garden,993,2020
1297,Expenditure,Tools and equipment for house and garden,998,2020
1298,Expenditure,Tools and equipment for house and garden,1002,2021
1299,Expenditure,Tools and equipment for house and garden,999,2021
1300,Expenditure,Tools and equipment for house and garden,1009,2021
1301,Expenditure,Tools and equipment for house and garden,1053,2021
1302,Expenditure,Tools and equipment for house and garden,1072,2022
1303,Expenditure,Tools and equipment for house and garden,1121,2022
1304,Expenditure,Tools and equipment for house and garden,1137,2022
1305,Expenditure,Other household supplies and services,960,2019
1306,Expenditure,Other household supplies and services,982,2019
1307,Expenditure,Other household supplies and services,976,2019
1308,Expenditure,Other household supplies and services,974,2019
1309,Expenditure,Other household supplies and services,983,2020
1310,Expenditure,Other household supplies and services,996,2020
1311,Expenditure,Other household supplies and services,995,2020
1312,Expenditure,Other household supplies and services,986,2020
1313,Expenditure,Other household supplies and services,993,2021
1314,Expenditure,Other household supplies and services,1008,2021
1315,Expenditure,Other household supplies and services,1012,2021
1316,Expenditure,Other household supplies and services,1030,2021
1317,Expenditure,Other household supplies and services,1056,2022
1318,Expenditure,Other household supplies and services,1073,2022
1319,Expenditure,Other household supplies and services,1113,2022
1320,Expenditure,Health,1038,2019
1321,Expenditure,Health,1044,2019
1322,Expenditure,Health,1046,2019
1323,Expenditure,Health,1053,2019
1324,Expenditure,Health,1056,2020
1325,Expenditure,Health,1063,2020
1326,Expenditure,Health,1071,2020
1327,Expenditure,Health,1075,2020
1328,Expenditure,Health,1081,2021
1329,Expenditure,Health,1087,2021
1330,Expenditure,Health,1091,2021
1331,Expenditure,Health,1099,2021
1332,Expenditure,Health,1108,2022
1333,Expenditure,Health,1122,2022
1334,Expenditure,Health,1136,2022
1335,Expenditure,"Medical products, appliances and equipment",983,2019
1336,Expenditure,"Medical products, appliances and equipment",996,2019
1337,Expenditure,"Medical products, appliances and equipment",988,2019
1338,Expenditure,"Medical products, appliances and equipment",994,2019
1339,Expenditure,"Medical products, appliances and equipment",999,2020
1340,Expenditure,"Medical products, appliances and equipment",1008,2020
1341,Expenditure,"Medical products, appliances and equipment",1000,2020
1342,Expenditure,"Medical products, appliances and equipment",999,2020
1343,Expenditure,"Medical products, appliances and equipment",1004,2021
1344,Expenditure,"Medical products, appliances and equipment",996,2021
1345,Expenditure,"Medical products, appliances and equipment",992,2021
1346,Expenditure,"Medical products, appliances and equipment",989,2021
1347,Expenditure,"Medical products, appliances and equipment",1006,2022
1348,Expenditure,"Medical products, appliances and equipment",1010,2022
1349,Expenditure,"Medical products, appliances and equipment",1024,2022
1350,Expenditure,Out-patient services,1053,2019
1351,Expenditure,Out-patient services,1055,2019
1352,Expenditure,Out-patient services,1062,2019
1353,Expenditure,Out-patient services,1070,2019
1354,Expenditure,Out-patient services,1072,2020
1355,Expenditure,Out-patient services,1078,2020
1356,Expenditure,Out-patient services,1092,2020
1357,Expenditure,Out-patient services,1098,2020
1358,Expenditure,Out-patient services,1105,2021
1359,Expenditure,Out-patient services,1118,2021
1360,Expenditure,Out-patient services,1124,2021
1361,Expenditure,Out-patient services,1135,2021
1362,Expenditure,Out-patient services,1142,2022
1363,Expenditure,Out-patient services,1158,2022
1364,Expenditure,Out-patient services,1171,2022
1365,Expenditure,Hospital services,1150,2019
1366,Expenditure,Hospital services,1153,2019
1367,Expenditure,Hospital services,1171,2019
1368,Expenditure,Hospital services,1181,2019
1369,Expenditure,Hospital services,1181,2020
1370,Expenditure,Hospital services,1181,2020
1371,Expenditure,Hospital services,1202,2020
1372,Expenditure,Hospital services,1215,2020
1373,Expenditure,Hospital services,1216,2021
1374,Expenditure,Hospital services,1218,2021
1375,Expenditure,Hospital services,1245,2021
1376,Expenditure,Hospital services,1264,2021
1377,Expenditure,Hospital services,1264,2022
1378,Expenditure,Hospital services,1333,2022
1379,Expenditure,Hospital services,1352,2022
1380,Expenditure,Transport,909,2019
1381,Expenditure,Transport,926,2019
1382,Expenditure,Transport,932,2019
1383,Expenditure,Transport,948,2019
1384,Expenditure,Transport,934,2020
1385,Expenditure,Transport,870,2020
1386,Expenditure,Transport,878,2020
1387,Expenditure,Transport,895,2020
1388,Expenditure,Transport,935,2021
1389,Expenditure,Transport,964,2021
1390,Expenditure,Transport,1006,2021
1391,Expenditure,Transport,1054,2021
1392,Expenditure,Transport,1105,2022
1393,Expenditure,Transport,1143,2022
1394,Expenditure,Transport,1141,2022
1395,Expenditure,Purchase of vehicles,980,2019
1396,Expenditure,Purchase of vehicles,949,2019
1397,Expenditure,Purchase of vehicles,953,2019
1398,Expenditure,Purchase of vehicles,946,2019
1399,Expenditure,Purchase of vehicles,961,2020
1400,Expenditure,Purchase of vehicles,946,2020
1401,Expenditure,Purchase of vehicles,957,2020
1402,Expenditure,Purchase of vehicles,994,2020
1403,Expenditure,Purchase of vehicles,1032,2021
1404,Expenditure,Purchase of vehicles,1060,2021
1405,Expenditure,Purchase of vehicles,1064,2021
1406,Expenditure,Purchase of vehicles,1090,2021
1407,Expenditure,Purchase of vehicles,1127,2022
1408,Expenditure,Purchase of vehicles,1118,2022
1409,Expenditure,Purchase of vehicles,1108,2022
1410,Expenditure,Private transport supplies and services,907,2019
1411,Expenditure,Private transport supplies and services,948,2019
1412,Expenditure,Private transport supplies and services,949,2019
1413,Expenditure,Private transport supplies and services,959,2019
1414,Expenditure,Private transport supplies and services,943,2020
1415,Expenditure,Private transport supplies and services,857,2020
1416,Expenditure,Private transport supplies and services,867,2020
1417,Expenditure,Private transport supplies and services,870,2020
1418,Expenditure,Private transport supplies and services,915,2021
1419,Expenditure,Private transport supplies and services,954,2021
1420,Expenditure,Private transport supplies and services,1001,2021
1421,Expenditure,Private transport supplies and services,1056,2021
1422,Expenditure,Private transport supplies and services,1126,2022
1423,Expenditure,Private transport supplies and services,1184,2022
1424,Expenditure,Private transport supplies and services,1152,2022
1425,Expenditure,Petrol,952,2019
1426,Expenditure,Petrol,1010,2019
1427,Expenditure,Petrol,1001,2019
1428,Expenditure,Petrol,1014,2019
1429,Expenditure,Petrol,989,2020
1430,Expenditure,Petrol,869,2020
1431,Expenditure,Petrol,882,2020
1432,Expenditure,Petrol,887,2020
1433,Expenditure,Petrol,953,2021
1434,Expenditure,Petrol,1011,2021
1435,Expenditure,Petrol,1077,2021
1436,Expenditure,Petrol,1160,2021
1437,Expenditure,Petrol,1262,2022
1438,Expenditure,Petrol,1340,2022
1439,Expenditure,Petrol,1278,2022
1440,Expenditure,Passenger transport services,920,2019
1441,Expenditure,Passenger transport services,882,2019
1442,Expenditure,Passenger transport services,914,2019
1443,Expenditure,Passenger transport services,995,2019
1444,Expenditure,Passenger transport services,952,2020
1445,Expenditure,Passenger transport services,922,2020
1446,Expenditure,Passenger transport services,911,2020
1447,Expenditure,Passenger transport services,993,2020
1448,Expenditure,Passenger transport services,1008,2021
1449,Expenditure,Passenger transport services,975,2021
1450,Expenditure,Passenger transport services,1093,2021
1451,Expenditure,Passenger transport services,1135,2021
1452,Expenditure,Passenger transport services,1036,2022
1453,Expenditure,Passenger transport services,992,2022
1454,Expenditure,Passenger transport services,1180,2022
1455,Expenditure,Communication,897,2019
1456,Expenditure,Communication,893,2019
1457,Expenditure,Communication,884,2019
1458,Expenditure,Communication,871,2019
1459,Expenditure,Communication,867,2020
1460,Expenditure,Communication,868,2020
1461,Expenditure,Communication,862,2020
1462,Expenditure,Communication,857,2020
1463,Expenditure,Communication,850,2021
1464,Expenditure,Communication,836,2021
1465,Expenditure,Communication,830,2021
1466,Expenditure,Communication,847,2021
1467,Expenditure,Communication,848,2022
1468,Expenditure,Communication,842,2022
1469,Expenditure,Communication,857,2022
1470,Expenditure,Postal services,1245,2019
1471,Expenditure,Postal services,1254,2019
1472,Expenditure,Postal services,1257,2019
1473,Expenditure,Postal services,1251,2019
1474,Expenditure,Postal services,1254,2020
1475,Expenditure,Postal services,1258,2020
1476,Expenditure,Postal services,1263,2020
1477,Expenditure,Postal services,1262,2020
1478,Expenditure,Postal services,1264,2021
1479,Expenditure,Postal services,1261,2021
1480,Expenditure,Postal services,1285,2021
1481,Expenditure,Postal services,1288,2021
1482,Expenditure,Postal services,1303,2022
1483,Expenditure,Postal services,1332,2022
1484,Expenditure,Postal services,1421,2022
1485,Expenditure,Telecommunication equipment,392,2019
1486,Expenditure,Telecommunication equipment,353,2019
1487,Expenditure,Telecommunication equipment,342,2019
1488,Expenditure,Telecommunication equipment,340,2019
1489,Expenditure,Telecommunication equipment,364,2020
1490,Expenditure,Telecommunication equipment,394,2020
1491,Expenditure,Telecommunication equipment,335,2020
1492,Expenditure,Telecommunication equipment,362,2020
1493,Expenditure,Telecommunication equipment,332,2021
1494,Expenditure,Telecommunication equipment,293,2021
1495,Expenditure,Telecommunication equipment,285,2021
1496,Expenditure,Telecommunication equipment,332,2021
1497,Expenditure,Telecommunication equipment,318,2022
1498,Expenditure,Telecommunication equipment,342,2022
1499,Expenditure,Telecommunication equipment,282,2022
1500,Expenditure,Telecommunication services,927,2019
1501,Expenditure,Telecommunication services,928,2019
1502,Expenditure,Telecommunication services,919,2019
1503,Expenditure,Telecommunication services,905,2019
1504,Expenditure,Telecommunication services,897,2020
1505,Expenditure,Telecommunication services,894,2020
1506,Expenditure,Telecommunication services,894,2020
1507,Expenditure,Telecommunication services,885,2020
1508,Expenditure,Telecommunication services,881,2021
1509,Expenditure,Telecommunication services,870,2021
1510,Expenditure,Telecommunication services,864,2021
1511,Expenditure,Telecommunication services,877,2021
1512,Expenditure,Telecommunication services,880,2022
1513,Expenditure,Telecommunication services,871,2022
1514,Expenditure,Telecommunication services,892,2022
1515,Expenditure,Recreation and culture,1007,2019
1516,Expenditure,Recreation and culture,1001,2019
1517,Expenditure,Recreation and culture,1011,2019
1518,Expenditure,Recreation and culture,1022,2019
1519,Expenditure,Recreation and culture,1022,2020
1520,Expenditure,Recreation and culture,1006,2020
1521,Expenditure,Recreation and culture,1010,2020
1522,Expenditure,Recreation and culture,1041,2020
1523,Expenditure,Recreation and culture,1030,2021
1524,Expenditure,Recreation and culture,1031,2021
1525,Expenditure,Recreation and culture,1046,2021
1526,Expenditure,Recreation and culture,1064,2021
1527,Expenditure,Recreation and culture,1059,2022
1528,Expenditure,Recreation and culture,1065,2022
1529,Expenditure,Recreation and culture,1080,2022
1530,Expenditure,Audio-visual and computing equipment,559,2019
1531,Expenditure,Audio-visual and computing equipment,507,2019
1532,Expenditure,Audio-visual and computing equipment,519,2019
1533,Expenditure,Audio-visual and computing equipment,516,2019
1534,Expenditure,Audio-visual and computing equipment,473,2020
1535,Expenditure,Audio-visual and computing equipment,446,2020
1536,Expenditure,Audio-visual and computing equipment,459,2020
1537,Expenditure,Audio-visual and computing equipment,486,2020
1538,Expenditure,Audio-visual and computing equipment,448,2021
1539,Expenditure,Audio-visual and computing equipment,402,2021
1540,Expenditure,Audio-visual and computing equipment,418,2021
1541,Expenditure,Audio-visual and computing equipment,442,2021
1542,Expenditure,Audio-visual and computing equipment,408,2022
1543,Expenditure,Audio-visual and computing equipment,362,2022
1544,Expenditure,Audio-visual and computing equipment,382,2022
1545,Expenditure,Major recreational and cultural equipment,1067,2019
1546,Expenditure,Major recreational and cultural equipment,1075,2019
1547,Expenditure,Major recreational and cultural equipment,1086,2019
1548,Expenditure,Major recreational and cultural equipment,1079,2019
1549,Expenditure,Major recreational and cultural equipment,1076,2020
1550,Expenditure,Major recreational and cultural equipment,1072,2020
1551,Expenditure,Major recreational and cultural equipment,1081,2020
1552,Expenditure,Major recreational and cultural equipment,1082,2020
1553,Expenditure,Major recreational and cultural equipment,1088,2021
1554,Expenditure,Major recreational and cultural equipment,1094,2021
1555,Expenditure,Major recreational and cultural equipment,1118,2021
1556,Expenditure,Major recreational and cultural equipment,1140,2021
1557,Expenditure,Major recreational and cultural equipment,1149,2022
1558,Expenditure,Major recreational and cultural equipment,1185,2022
1559,Expenditure,Major recreational and cultural equipment,1198,2022
1560,Expenditure,Other recreational equipment and supplies,1036,2019
1561,Expenditure,Other recreational equipment and supplies,1043,2019
1562,Expenditure,Other recreational equipment and supplies,1040,2019
1563,Expenditure,Other recreational equipment and supplies,1047,2019
1564,Expenditure,Other recreational equipment and supplies,1054,2020
1565,Expenditure,Other recreational equipment and supplies,1064,2020
1566,Expenditure,Other recreational equipment and supplies,1060,2020
1567,Expenditure,Other recreational equipment and supplies,1081,2020
1568,Expenditure,Other recreational equipment and supplies,1091,2021
1569,Expenditure,Other recreational equipment and supplies,1118,2021
1570,Expenditure,Other recreational equipment and supplies,1143,2021
1571,Expenditure,Other recreational equipment and supplies,1157,2021
1572,Expenditure,Other recreational equipment and supplies,1169,2022
1573,Expenditure,Other recreational equipment and supplies,1190,2022
1574,Expenditure,Other recreational equipment and supplies,1218,2022
1575,Expenditure,Recreational and cultural services,1020,2019
1576,Expenditure,Recreational and cultural services,1030,2019
1577,Expenditure,Recreational and cultural services,1042,2019
1578,Expenditure,Recreational and cultural services,1039,2019
1579,Expenditure,Recreational and cultural services,1042,2020
1580,Expenditure,Recreational and cultural services,1024,2020
1581,Expenditure,Recreational and cultural services,1035,2020
1582,Expenditure,Recreational and cultural services,1047,2020
1583,Expenditure,Recreational and cultural services,1050,2021
1584,Expenditure,Recreational and cultural services,1045,2021
1585,Expenditure,Recreational and cultural services,1052,2021
1586,Expenditure,Recreational and cultural services,1060,2021
1587,Expenditure,Recreational and cultural services,1061,2022
1588,Expenditure,Recreational and cultural services,1072,2022
1589,Expenditure,Recreational and cultural services,1054,2022
1590,Expenditure,"Newspapers, books and stationery",1212,2019
1591,Expenditure,"Newspapers, books and stationery",1229,2019
1592,Expenditure,"Newspapers, books and stationery",1249,2019
1593,Expenditure,"Newspapers, books and stationery",1271,2019
1594,Expenditure,"Newspapers, books and stationery",1265,2020
1595,Expenditure,"Newspapers, books and stationery",1285,2020
1596,Expenditure,"Newspapers, books and stationery",1276,2020
1597,Expenditure,"Newspapers, books and stationery",1319,2020
1598,Expenditure,"Newspapers, books and stationery",1262,2021
1599,Expenditure,"Newspapers, books and stationery",1315,2021
1600,Expenditure,"Newspapers, books and stationery",1309,2021
1601,Expenditure,"Newspapers, books and stationery",1337,2021
1602,Expenditure,"Newspapers, books and stationery",1308,2022
1603,Expenditure,"Newspapers, books and stationery",1360,2022
1604,Expenditure,"Newspapers, books and stationery",1374,2022
1605,Expenditure,Accommodation services,1247,2019
1606,Expenditure,Accommodation services,1202,2019
1607,Expenditure,Accommodation services,1230,2019
1608,Expenditure,Accommodation services,1310,2019
1609,Expenditure,Accommodation services,1374,2020
1610,Expenditure,Accommodation services,1253,2020
1611,Expenditure,Accommodation services,1247,2020
1612,Expenditure,Accommodation services,1398,2020
1613,Expenditure,Accommodation services,1395,2021
1614,Expenditure,Accommodation services,1388,2021
1615,Expenditure,Accommodation services,1425,2021
1616,Expenditure,Accommodation services,1452,2021
1617,Expenditure,Accommodation services,1495,2022
1618,Expenditure,Accommodation services,1477,2022
1619,Expenditure,Accommodation services,1578,2022
1620,Expenditure,Education,1073,2019
1621,Expenditure,Education,1073,2019
1622,Expenditure,Education,1082,2019
1623,Expenditure,Education,1082,2019
1624,Expenditure,Education,1042,2020
1625,Expenditure,Education,1042,2020
1626,Expenditure,Education,1053,2020
1627,Expenditure,Education,1055,2020
1628,Expenditure,Education,1075,2021
1629,Expenditure,Education,1075,2021
1630,Expenditure,Education,1081,2021
1631,Expenditure,Education,1081,2021
1632,Expenditure,Education,1095,2022
1633,Expenditure,Education,1095,2022
1634,Expenditure,Education,1109,2022
1635,Expenditure,Early childhood education,1099,2019
1636,Expenditure,Early childhood education,1099,2019
1637,Expenditure,Early childhood education,1129,2019
1638,Expenditure,Early childhood education,1129,2019
1639,Expenditure,Early childhood education,1129,2020
1640,Expenditure,Early childhood education,1129,2020
1641,Expenditure,Early childhood education,1164,2020
1642,Expenditure,Early childhood education,1170,2020
1643,Expenditure,Early childhood education,1170,2021
1644,Expenditure,Early childhood education,1170,2021
1645,Expenditure,Early childhood education,1192,2021
1646,Expenditure,Early childhood education,1192,2021
1647,Expenditure,Early childhood education,1192,2022
1648,Expenditure,Early childhood education,1192,2022
1649,Expenditure,Early childhood education,1240,2022
1650,Expenditure,Primary and secondary education,1149,2019
1651,Expenditure,Primary and secondary education,1149,2019
1652,Expenditure,Primary and secondary education,1149,2019
1653,Expenditure,Primary and secondary education,1149,2019
1654,Expenditure,Primary and secondary education,1054,2020
1655,Expenditure,Primary and secondary education,1054,2020
1656,Expenditure,Primary and secondary education,1054,2020
1657,Expenditure,Primary and secondary education,1054,2020
1658,Expenditure,Primary and secondary education,1109,2021
1659,Expenditure,Primary and secondary education,1109,2021
1660,Expenditure,Primary and secondary education,1109,2021
1661,Expenditure,Primary and secondary education,1109,2021
1662,Expenditure,Primary and secondary education,1139,2022
1663,Expenditure,Primary and secondary education,1139,2022
1664,Expenditure,Primary and secondary education,1139,2022
1665,Expenditure,Tertiary and other post school education,920,2019
1666,Expenditure,Tertiary and other post school education,920,2019
