ID,year
2498,2021
2499,2021
2500,2021
2501,2021
2502,2022
2503,2022
2504,2022
2505,2019
2506,2019
2507,2019
2508,2019
2509,2020
2510,2020
2511,2020
2512,2020
2513,2021
2514,2021
2515,2021
2516,2021
2517,2022
2518,2022
2519,2022
2520,2019
2521,2019
2522,2019
2523,2019
2524,2020
2525,2020
2526,2020
2527,2020
2528,2021
2529,2021
2530,2021
2531,2021
2532,2022
2533,2022
2534,2022
2535,2019
2536,2019
2537,2019
2538,2019
2539,2020
2540,2020
2541,2020
2542,2020
2543,2021
2544,2021
2545,2021
2546,2021
2547,2022
2548,2022
2549,2022
2550,2019
2551,2019
2552,2019
2553,2019
2554,2020
2555,2020
2556,2020
2557,2020
2558,2021
2559,2021
2560,2021
2561,2021
2562,2022
2563,2022
2564,2022
2565,2019
2566,2019
2567,2019
2568,2019
2569,2020
2570,2020
2571,2020
2572,2020
2573,2021
2574,2021
2575,2021
2576,2021
2577,2022
2578,2022
2579,2022
2580,2019
2581,2019
2582,2019
2583,2019
2584,2020
2585,2020
2586,2020
2587,2020
2588,2021
2589,2021
2590,2021
2591,2021
2592,2022
2593,2022
2594,2022
2595,2019
2596,2019
2597,2019
2598,2019
2599,2020
2600,2020
2601,2020
2602,2020
2603,2021
2604,2021
2605,2021
2606,2021
2607,2022
2608,2022
2609,2022
2610,2019
2611,2019
2612,2019
2613,2019
2614,2020
2615,2020
2616,2020
2617,2020
2618,2021
2619,2021
2620,2021
2621,2021
2622,2022
2623,2022
2624,2022
2625,2019
2626,2019
2627,2019
2628,2019
2629,2020
2630,2020
2631,2020
2632,2020
2633,2021
2634,2021
2635,2021
2636,2021
2637,2022
2638,2022
2639,2022
2640,2019
2641,2019
2642,2019
2643,2019
2644,2020
2645,2020
2646,2020
2647,2020
2648,2021
2649,2021
2650,2021
2651,2021
2652,2022
2653,2022
2654,2022
2655,2019
2656,2019
2657,2019
2658,2019
2659,2020
2660,2020
2661,2020
2662,2020
2663,2021
2664,2021
2665,2021
2666,2021
2667,2022
2668,2022
2669,2022
2670,2019
2671,2019
2672,2019
2673,2019
2674,2020
2675,2020
2676,2020
2677,2020
2678,2021
2679,2021
2680,2021
2681,2021
2682,2022
2683,2022
2684,2022
2685,2019
2686,2019
2687,2019
2688,2019
2689,2020
2690,2020
2691,2020
2692,2020
2693,2021
2694,2021
2695,2021
2696,2021
2697,2022
2698,2022
2699,2022
2700,2019
2701,2019
2702,2019
2703,2019
2704,2020
2705,2020
2706,2020
2707,2020
2708,2021
2709,2021
2710,2021
2711,2021
2712,2022
2713,2022
2714,2022
2715,2019
2716,2019
2717,2019
2718,2019
2719,2020
2720,2020
2721,2020
2722,2020
2723,2021
2724,2021
2725,2021
2726,2021
2727,2022
2728,2022
2729,2022
2730,2019
2731,2019
2732,2019
2733,2019
2734,2020
2735,2020
2736,2020
2737,2020
2738,2021
2739,2021
2740,2021
2741,2021
2742,2022
2743,2022
2744,2022
2745,2019
2746,2019
2747,2019
2748,2019
2749,2020
2750,2020
2751,2020
2752,2020
2753,2021
2754,2021
2755,2021
2756,2021
2757,2022
2758,2022
2759,2022
2760,2019
2761,2019
2762,2019
2763,2019
2764,2020
2765,2020
2766,2020
2767,2020
2768,2021
2769,2021
2770,2021
2771,2021
2772,2022
2773,2022
2774,2022
2775,2019
2776,2019
2777,2019
2778,2019
2779,2020
2780,2020
2781,2020
2782,2020
2783,2021
2784,2021
2785,2021
2786,2021
2787,2022
2788,2022
2789,2022
2790,2019
2791,2019
2792,2019
2793,2019
2794,2020
2795,2020
2796,2020
2797,2020
2798,2021
2799,2021
2800,2021
2801,2021
2802,2022
2803,2022
2804,2022
2805,2019
2806,2019
2807,2019
2808,2019
2809,2020
2810,2020
2811,2020
2812,2020
2813,2021
2814,2021
2815,2021
2816,2021
2817,2022
2818,2022
2819,2022
2820,2019
2821,2019
2822,2019
2823,2019
2824,2020
2825,2020
2826,2020
2827,2020
2828,2021
2829,2021
2830,2021
2831,2021
2832,2022
2833,2022
2834,2022
2835,2019
2836,2019
2837,2019
2838,2019
2839,2020
2840,2020
2841,2020
2842,2020
2843,2021
2844,2021
2845,2021
2846,2021
2847,2022
2848,2022
2849,2022
2850,2019
2851,2019
2852,2019
2853,2019
2854,2020
2855,2020
2856,2020
2857,2020
2858,2021
2859,2021
2860,2021
2861,2021
2862,2022
2863,2022
2864,2022
2865,2019
2866,2019
2867,2019
2868,2019
2869,2020
2870,2020
2871,2020
2872,2020
2873,2021
2874,2021
2875,2021
2876,2021
2877,2022
2878,2022
2879,2022
2880,2019
2881,2019
2882,2019
2883,2019
2884,2020
2885,2020
2886,2020
2887,2020
2888,2021
2889,2021
2890,2021
2891,2021
2892,2022
2893,2022
2894,2022
2895,2019
2896,2019
2897,2019
2898,2019
2899,2020
2900,2020
2901,2020
2902,2020
2903,2021
2904,2021
2905,2021
2906,2021
2907,2022
2908,2022
2909,2022
2910,2019
2911,2019
2912,2019
2913,2019
2914,2020
2915,2020
2916,2020
2917,2020
2918,2021
2919,2021
2920,2021
2921,2021
2922,2022
2923,2022
2924,2022
2925,2019
2926,2019
2927,2019
2928,2019
2929,2020
2930,2020
2931,2020
2932,2020
2933,2021
2934,2021
2935,2021
2936,2021
2937,2022
2938,2022
2939,2022
2940,2019
2941,2019
2942,2019
2943,2019
2944,2020
2945,2020
2946,2020
2947,2020
2948,2021
2949,2021
2950,2021
2951,2021
2952,2022
2953,2022
2954,2022
2955,2019
2956,2019
2957,2019
2958,2019
2959,2020
2960,2020
2961,2020
2962,2020
2963,2021
2964,2021
2965,2021
2966,2021
2967,2022
2968,2022
2969,2022
2970,2019
2971,2019
2972,2019
2973,2019
2974,2020
2975,2020
2976,2020
2977,2020
2978,2021
2979,2021
2980,2021
2981,2021
2982,2022
2983,2022
2984,2022
2985,2019
2986,2019
2987,2019
2988,2019
2989,2020
2990,2020
2991,2020
2992,2020
2993,2021
2994,2021
2995,2021
2996,2021
2997,2022
2998,2022
2999,2022
3000,2019
3001,2019
3002,2019
3003,2019
3004,2020
3005,2020
3006,2020
3007,2020
3008,2021
3009,2021
3010,2021
3011,2021
3012,2022
3013,2022
3014,2022
3015,2019
3016,2019
3017,2019
3018,2019
3019,2020
3020,2020
3021,2020
3022,2020
3023,2021
3024,2021
3025,2021
3026,2021
3027,2022
3028,2022
3029,2022
3030,2019
3031,2019
3032,2019
3033,2019
3034,2020
3035,2020
3036,2020
3037,2020
3038,2021
3039,2021
3040,2021
3041,2021
3042,2022
3043,2022
3044,2022
3045,2019
3046,2019
3047,2019
3048,2019
3049,2020
3050,2020
3051,2020
3052,2020
3053,2021
3054,2021
3055,2021
3056,2021
3057,2022
3058,2022
3059,2022
3060,2019
3061,2019
3062,2019
3063,2019
3064,2020
3065,2020
3066,2020
3067,2020
3068,2021
3069,2021
3070,2021
3071,2021
3072,2022
3073,2022
3074,2022
3075,2019
3076,2019
3077,2019
3078,2019
3079,2020
3080,2020
3081,2020
3082,2020
3083,2021
3084,2021
3085,2021
3086,2021
3087,2022
3088,2022
3089,2022
3090,2019
3091,2019
3092,2019
3093,2019
3094,2020
3095,2020
3096,2020
3097,2020
3098,2021
3099,2021
3100,2021
3101,2021
3102,2022
3103,2022
3104,2022
3105,2019
3106,2019
3107,2019
3108,2019
3109,2020
3110,2020
3111,2020
3112,2020
3113,2021
3114,2021
3115,2021
3116,2021
3117,2022
3118,2022
3119,2022
3120,2019
3121,2019
3122,2019
3123,2019
3124,2020
3125,2020
3126,2020
3127,2020
3128,2021
3129,2021
3130,2021
3131,2021
3132,2022
3133,2022
3134,2022
3135,2019
3136,2019
3137,2019
3138,2019
3139,2020
3140,2020
3141,2020
3142,2020
3143,2021
3144,2021
3145,2021
3146,2021
3147,2022
3148,2022
3149,2022
3150,2019
3151,2019
3152,2019
3153,2019
3154,2020
3155,2020
3156,2020
3157,2020
3158,2021
3159,2021
3160,2021
3161,2021
3162,2022
3163,2022
3164,2022
3165,2019
3166,2019
3167,2019
3168,2019
3169,2020
3170,2020
3171,2020
3172,2020
3173,2021
3174,2021
3175,2021
3176,2021
3177,2022
3178,2022
3179,2022
3180,2019
3181,2019
3182,2019
3183,2019
3184,2020
3185,2020
3186,2020
3187,2020
3188,2021
3189,2021
3190,2021
3191,2021
3192,2022
3193,2022
3194,2022
3195,2019
3196,2019
3197,2019
3198,2019
3199,2020
3200,2020
3201,2020
3202,2020
3203,2021
3204,2021
3205,2021
3206,2021
3207,2022
3208,2022
3209,2022
3210,2019
3211,2019
3212,2019
3213,2019
3214,2020
3215,2020
3216,2020
3217,2020
3218,2021
3219,2021
3220,2021
3221,2021
3222,2022
3223,2022
3224,2022
3225,2019
3226,2019
3227,2019
3228,2019
3229,2020
3230,2020
3231,2020
3232,2020
3233,2021
3234,2021
3235,2021
3236,2021
3237,2022
3238,2022
3239,2022
3240,2019
3241,2019
3242,2019
3243,2019
3244,2020
3245,2020
3246,2020
3247,2020
3248,2021
3249,2021
3250,2021
3251,2021
3252,2022
3253,2022
3254,2022
3255,2019
3256,2019
3257,2019
3258,2019
3259,2020
3260,2020
3261,2020
3262,2020
3263,2021
3264,2021
3265,2021
3266,2021
3267,2022
3268,2022
3269,2022
3270,2019
3271,2019
3272,2019
3273,2019
3274,2020
3275,2020
3276,2020
3277,2020
3278,2021
3279,2021
3280,2021
3281,2021
3282,2022
3283,2022
3284,2022
3285,2019
3286,2019
3287,2019
3288,2019
3289,2020
3290,2020
3291,2020
3292,2020
3293,2021
3294,2021
3295,2021
3296,2021
3297,2022
3298,2022
3299,2022
3300,2019
3301,2019
3302,2019
3303,2019
3304,2020
3305,2020
3306,2020
3307,2020
3308,2021
3309,2021
3310,2021
3311,2021
3312,2022
3313,2022
3314,2022
3315,2019
3316,2019
3317,2019
3318,2019
3319,2020
3320,2020
3321,2020
3322,2020
3323,2021
3324,2021
3325,2021
3326,2021
3327,2022
3328,2022
3329,2022
3330,2019
3331,2019
3332,2019
3333,2019
3334,2020
3335,2020
3336,2020
3337,2020
3338,2021
3339,2021
3340,2021
3341,2021
3342,2022
3343,2022
3344,2022
3345,2019
3346,2019
3347,2019
3348,2019
3349,2020
3350,2020
3351,2020
3352,2020
3353,2021
3354,2021
3355,2021
3356,2021
3357,2022
3358,2022
3359,2022
3360,2019
3361,2019
3362,2019
3363,2019
3364,2020
3365,2020
3366,2020
3367,2020
3368,2021
3369,2021
3370,2021
3371,2021
3372,2022
3373,2022
3374,2022
3375,2019
3376,2019
3377,2019
3378,2019
3379,2020
3380,2020
3381,2020
3382,2020
3383,2021
3384,2021
3385,2021
3386,2021
3387,2022
3388,2022
3389,2022
3390,2019
3391,2019
3392,2019
3393,2019
3394,2020
3395,2020
3396,2020
3397,2020
3398,2021
3399,2021
3400,2021
3401,2021
3402,2022
3403,2022
3404,2022
3405,2019
3406,2019
3407,2019
3408,2019
3409,2020
3410,2020
3411,2020
3412,2020
3413,2021
3414,2021
3415,2021
3416,2021
3417,2022
3418,2022
3419,2022
3420,2019
3421,2019
3422,2019
3423,2019
3424,2020
3425,2020
3426,2020
3427,2020
3428,2021
3429,2021
3430,2021
3431,2021
3432,2022
3433,2022
3434,2022
3435,2019
3436,2019
3437,2019
3438,2019
3439,2020
3440,2020
3441,2020
3442,2020
3443,2021
3444,2021
3445,2021
3446,2021
3447,2022
3448,2022
3449,2022
3450,2019
3451,2019
3452,2019
3453,2019
3454,2020
3455,2020
3456,2020
3457,2020
3458,2021
3459,2021
3460,2021
3461,2021
3462,2022
3463,2022
3464,2022
3465,2019
3466,2019
3467,2019
3468,2019
3469,2020
3470,2020
3471,2020
3472,2020
3473,2021
3474,2021
3475,2021
3476,2021
3477,2022
3478,2022
3479,2022
3480,2019
3481,2019
3482,2019
3483,2019
3484,2020
3485,2020
3486,2020
3487,2020
3488,2021
3489,2021
3490,2021
3491,2021
3492,2022
3493,2022
3494,2022
3495,2019
3496,2019
3497,2019
3498,2019
3499,2020
3500,2020
3501,2020
3502,2020
3503,2021
3504,2021
3505,2021
3506,2021
3507,2022
3508,2022
3509,2022
3510,2019
3511,2019
3512,2019
3513,2019
3514,2020
3515,2020
3516,2020
3517,2020
3518,2021
3519,2021
3520,2021
3521,2021
3522,2022
3523,2022
3524,2022
3525,2019
3526,2019
3527,2019
3528,2019
3529,2020
3530,2020
3531,2020
3532,2020
3533,2021
3534,2021
3535,2021
3536,2021
3537,2022
3538,2022
3539,2022
3540,2019
3541,2019
3542,2019
3543,2019
3544,2020
3545,2020
3546,2020
3547,2020
3548,2021
3549,2021
3550,2021
3551,2021
3552,2022
3553,2022
3554,2022
3555,2019
3556,2019
3557,2019
3558,2019
3559,2020
3560,2020
3561,2020
3562,2020
3563,2021
3564,2021
3565,2021
3566,2021
3567,2022
3568,2022
3569,2022
3570,2019
3571,2019
3572,2019
3573,2019
3574,2020
3575,2020
3576,2020
3577,2020
3578,2021
3579,2021
3580,2021
3581,2021
3582,2022
3583,2022
3584,2022
3585,2019
3586,2019
3587,2019
3588,2019
3589,2020
3590,2020
3591,2020
3592,2020
3593,2021
3594,2021
3595,2021
3596,2021
3597,2022
3598,2022
3599,2022
3600,2019
3601,2019
3602,2019
3603,2019
3604,2020
3605,2020
3606,2020
3607,2020
3608,2021
3609,2021
3610,2021
3611,2021
3612,2022
3613,2022
3614,2022
3615,2019
3616,2019
3617,2019
3618,2019
3619,2020
3620,2020
3621,2020
3622,2020
3623,2021
3624,2021
3625,2021
3626,2021
3627,2022
3628,2022
3629,2022
3630,2019
3631,2019
3632,2019
3633,2019
3634,2020
3635,2020
3636,2020
3637,2020
3638,2021
3639,2021
3640,2021
3641,2021
3642,2022
3643,2022
3644,2022
3645,2019
3646,2019
3647,2019
3648,2019
3649,2020
3650,2020
3651,2020
3652,2020
3653,2021
3654,2021
3655,2021
3656,2021
3657,2022
3658,2022
3659,2022
3660,2019
3661,2019
3662,2019
3663,2019
3664,2020
3665,2020
3666,2020
3667,2020
3668,2021
3669,2021
3670,2021
3671,2021
3672,2022
3673,2022
3674,2022
3675,2019
3676,2019
3677,2019
3678,2019
3679,2020
3680,2020
3681,2020
3682,2020
3683,2021
3684,2021
3685,2021
3686,2021
3687,2022
3688,2022
3689,2022
3690,2019
3691,2019
3692,2019
3693,2019
3694,2020
3695,2020
3696,2020
3697,2020
3698,2021
3699,2021
3700,2021
3701,2021
3702,2022
3703,2022
3704,2022
3705,2019
3706,2019
3707,2019
3708,2019
3709,2020
3710,2020
3711,2020
3712,2020
3713,2021
3714,2021
3715,2021
3716,2021
3717,2022
3718,2022
3719,2022
3720,2019
3721,2019
3722,2019
3723,2019
3724,2020
3725,2020
3726,2020
3727,2020
3728,2021
3729,2021
3730,2021
3731,2021
3732,2022
3733,2022
3734,2022
3735,2019
3736,2019
3737,2019
3738,2019
3739,2020
3740,2020
3741,2020
3742,2020
3743,2021
3744,2021
3745,2021
3746,2021
3747,2022
3748,2022
3749,2022
3750,2019
3751,2019
3752,2019
3753,2019
3754,2020
3755,2020
3756,2020
3757,2020
3758,2021
3759,2021
3760,2021
3761,2021
3762,2022
3763,2022
3764,2022
3765,2019
3766,2019
3767,2019
3768,2019
3769,2020
3770,2020
3771,2020
3772,2020
3773,2021
3774,2021
3775,2021
3776,2021
3777,2022
3778,2022
3779,2022
3780,2019
3781,2019
3782,2019
3783,2019
3784,2020
3785,2020
3786,2020
3787,2020
3788,2021
3789,2021
3790,2021
3791,2021
3792,2022
3793,2022
3794,2022
3795,2019
3796,2019
3797,2019
3798,2019
3799,2020
3800,2020
3801,2020
3802,2020
3803,2021
3804,2021
3805,2021
3806,2021
3807,2022
3808,2022
3809,2022
3810,2019
3811,2019
3812,2019
3813,2019
3814,2020
3815,2020
3816,2020
3817,2020
3818,2021
3819,2021
3820,2021
3821,2021
3822,2022
3823,2022
3824,2022
3825,2019
3826,2019
3827,2019
3828,2019
3829,2020
3830,2020
3831,2020
3832,2020
3833,2021
3834,2021
3835,2021
3836,2021
3837,2022
3838,2022
3839,2022
3840,2019
3841,2019
3842,2019
3843,2019
3844,2020
3845,2020
3846,2020
3847,2020
3848,2021
3849,2021
3850,2021
3851,2021
3852,2022
3853,2022
3854,2022
3855,2019
3856,2019
3857,2019
3858,2019
3859,2020
3860,2020
3861,2020
3862,2020
3863,2021
3864,2021
3865,2021
3866,2021
3867,2022
3868,2022
3869,2022
3870,2019
3871,2019
3872,2019
3873,2019
3874,2020
3875,2020
3876,2020
3877,2020
3878,2021
3879,2021
3880,2021
3881,2021
3882,2022
3883,2022
3884,2022
3885,2019
3886,2019
3887,2019
3888,2019
3889,2020
3890,2020
3891,2020
3892,2020
3893,2021
3894,2021
3895,2021
3896,2021
3897,2022
3898,2022
3899,2022
3900,2019
3901,2019
3902,2019
3903,2019
3904,2020
3905,2020
3906,2020
3907,2020
3908,2021
3909,2021
3910,2021
3911,2021
3912,2022
3913,2022
3914,2022
3915,2019
3916,2019
3917,2019
3918,2019
3919,2020
3920,2020
3921,2020
3922,2020
3923,2021
3924,2021
3925,2021
3926,2021
3927,2022
3928,2022
3929,2022
3930,2019
3931,2019
3932,2019
3933,2019
3934,2020
3935,2020
3936,2020
3937,2020
3938,2021
3939,2021
3940,2021
3941,2021
3942,2022
3943,2022
3944,2022
3945,2019
3946,2019
3947,2019
3948,2019
3949,2020
3950,2020
3951,2020
3952,2020
3953,2021
3954,2021
3955,2021
3956,2021
3957,2022
3958,2022
3959,2022
3960,2019
3961,2019
3962,2019
3963,2019
3964,2020
3965,2020
3966,2020
3967,2020
3968,2021
3969,2021
3970,2021
3971,2021
3972,2022
3973,2022
3974,2022
3975,2019
3976,2019
3977,2019
3978,2019
3979,2020
3980,2020
3981,2020
3982,2020
3983,2021
3984,2021
3985,2021
3986,2021
3987,2022
3988,2022
3989,2022
3990,2019
3991,2019
3992,2019
3993,2019
3994,2020
3995,2020
3996,2020
3997,2020
3998,2021
3999,2021
4000,2021
4001,2021
4002,2022
4003,2022
4004,2022
4005,2019
4006,2019
4007,2019
4008,2019
4009,2020
4010,2020
4011,2020
4012,2020
4013,2021
4014,2021
4015,2021
4016,2021
4017,2022
4018,2022
4019,2022
4020,2019
4021,2019
4022,2019
4023,2019
4024,2020
4025,2020
4026,2020
4027,2020
4028,2021
4029,2021
4030,2021
4031,2021
4032,2022
4033,2022
4034,2022
4035,2019
4036,2019
4037,2019
4038,2019
4039,2020
4040,2020
4041,2020
4042,2020
4043,2021
4044,2021
4045,2021
4046,2021
4047,2022
4048,2022
4049,2022
4050,2019
4051,2019
4052,2019
4053,2019
4054,2020
4055,2020
4056,2020
4057,2020
4058,2021
4059,2021
4060,2021
4061,2021
4062,2022
4063,2022
4064,2022
4065,2019
4066,2019
4067,2019
4068,2019
4069,2020
4070,2020
4071,2020
4072,2020
4073,2021
4074,2021
4075,2021
4076,2021
4077,2022
4078,2022
4079,2022
4080,2019
4081,2019
4082,2019
4083,2019
4084,2020
4085,2020
4086,2020
4087,2020
4088,2021
4089,2021
4090,2021
4091,2021
4092,2022
4093,2022
4094,2022
4095,2019
4096,2019
4097,2019
4098,2019
4099,2020
4100,2020
4101,2020
4102,2020
4103,2021
4104,2021
4105,2021
4106,2021
4107,2022
4108,2022
4109,2022
4110,2019
4111,2019
4112,2019
4113,2019
4114,2020
4115,2020
4116,2020
4117,2020
4118,2021
4119,2021
4120,2021
4121,2021
4122,2022
4123,2022
4124,2022
4125,2019
4126,2019
4127,2019
4128,2019
4129,2020
4130,2020
4131,2020
4132,2020
4133,2021
4134,2021
4135,2021
4136,2021
4137,2022
4138,2022
4139,2022
4140,2019
4141,2019
4142,2019
4143,2019
4144,2020
4145,2020
4146,2020
4147,2020
4148,2021
4149,2021
4150,2021
4151,2021
4152,2022
4153,2022
4154,2022
4155,2019
4156,2019
4157,2019
4158,2019
4159,2020
4160,2020
4161,2020
4162,2020
4163,2021
4164,2021
4165,2021
4166,2021
4167,2022
4168,2022
4169,2022
4170,2019
4171,2019
4172,2019
4173,2019
4174,2020
4175,2020
4176,2020
4177,2020
4178,2021
4179,2021
4180,2021
4181,2021
4182,2022
4183,2022
4184,2022
4185,2019
4186,2019
4187,2019
4188,2019
4189,2020
4190,2020
4191,2020
4192,2020
4193,2021
4194,2021
4195,2021
4196,2021
4197,2022
4198,2022
4199,2022
4200,2019
4201,2019
4202,2019
4203,2019
4204,2020
4205,2020
4206,2020
4207,2020
4208,2021
4209,2021
4210,2021
4211,2021
4212,2022
4213,2022
4214,2022
4215,2019
4216,2019
4217,2019
4218,2019
4219,2020
4220,2020
4221,2020
4222,2020
4223,2021
4224,2021
4225,2021
4226,2021
4227,2022
4228,2022
4229,2022
4230,2019
4231,2019
4232,2019
4233,2019
4234,2020
4235,2020
4236,2020
4237,2020
4238,2021
4239,2021
4240,2021
4241,2021
4242,2022
4243,2022
4244,2022
4245,2019
4246,2019
4247,2019
4248,2019
4249,2020
4250,2020
4251,2020
4252,2020
4253,2021
4254,2021
4255,2021
4256,2021
4257,2022
4258,2022
4259,2022
4260,2019
4261,2019
4262,2019
4263,2019
4264,2020
4265,2020
4266,2020
4267,2020
4268,2021
4269,2021
4270,2021
4271,2021
4272,2022
4273,2022
4274,2022
4275,2019
4276,2019
4277,2019
4278,2019
4279,2020
4280,2020
4281,2020
4282,2020
4283,2021
4284,2021
4285,2021
4286,2021
4287,2022
4288,2022
4289,2022
4290,2019
4291,2019
4292,2019
4293,2019
4294,2020
4295,2020
4296,2020
4297,2020
4298,2021
4299,2021
4300,2021
4301,2021
4302,2022
4303,2022
4304,2022
4305,2019
4306,2019
4307,2019
4308,2019
4309,2020
4310,2020
4311,2020
4312,2020
4313,2021
4314,2021
4315,2021
4316,2021
4317,2022
4318,2022
4319,2022
4320,2019
4321,2019
4322,2019
4323,2019
4324,2020
4325,2020
4326,2020
4327,2020
4328,2021
4329,2021
4330,2021
4331,2021
4332,2022
4333,2022
4334,2022
4335,2019
4336,2019
4337,2019
4338,2019
4339,2020
4340,2020
4341,2020
4342,2020
4343,2021
4344,2021
4345,2021
4346,2021
4347,2022
4348,2022
4349,2022
4350,2019
4351,2019
4352,2019
4353,2019
4354,2020
4355,2020
4356,2020
4357,2020
4358,2021
4359,2021
4360,2021
4361,2021
4362,2022
4363,2022
4364,2022
4365,2019
4366,2019
4367,2019
4368,2019
4369,2020
4370,2020
4371,2020
4372,2020
4373,2021
4374,2021
4375,2021
4376,2021
4377,2022
4378,2022
4379,2022
4380,2019
4381,2019
4382,2019
4383,2019
4384,2020
4385,2020
4386,2020
4387,2020
4388,2021
4389,2021
4390,2021
4391,2021
4392,2022
4393,2022
4394,2022
4395,2019
4396,2019
4397,2019
4398,2019
4399,2020
4400,2020
4401,2020
4402,2020
4403,2021
4404,2021
4405,2021
4406,2021
4407,2022
4408,2022
4409,2022
4410,2019
4411,2019
4412,2019
4413,2019
4414,2020
4415,2020
4416,2020
4417,2020
4418,2021
4419,2021
4420,2021
4421,2021
4422,2022
4423,2022
4424,2022
4425,2019
4426,2019
4427,2019
4428,2019
4429,2020
4430,2020
4431,2020
4432,2020
4433,2021
4434,2021
4435,2021
4436,2021
4437,2022
4438,2022
4439,2022
4440,2019
4441,2019
4442,2019
4443,2019
4444,2020
4445,2020
4446,2020
4447,2020
4448,2021
4449,2021
4450,2021
4451,2021
4452,2022
4453,2022
4454,2022
4455,2019
4456,2019
4457,2019
4458,2019
4459,2020
4460,2020
4461,2020
4462,2020
4463,2021
4464,2021
4465,2021
4466,2021
4467,2022
4468,2022
4469,2022
4470,2019
4471,2019
4472,2019
4473,2019
4474,2020
4475,2020
4476,2020
4477,2020
4478,2021
4479,2021
4480,2021
4481,2021
4482,2022
4483,2022
4484,2022
4485,2019
4486,2019
4487,2019
4488,2019
4489,2020
4490,2020
4491,2020
4492,2020
4493,2021
4494,2021
4495,2021
4496,2021
4497,2022
4498,2022
4499,2022
4500,2019
4501,2019
4502,2019
4503,2019
4504,2020
4505,2020
4506,2020
4507,2020
4508,2021
4509,2021
4510,2021
4511,2021
4512,2022
4513,2022
4514,2022
4515,2019
4516,2019
4517,2019
4518,2019
4519,2020
4520,2020
4521,2020
4522,2020
4523,2021
4524,2021
4525,2021
4526,2021
4527,2022
4528,2022
4529,2022
4530,2019
4531,2019
4532,2019
4533,2019
4534,2020
4535,2020
4536,2020
4537,2020
4538,2021
4539,2021
4540,2021
4541,2021
4542,2022
4543,2022
4544,2022
4545,2019
4546,2019
4547,2019
4548,2019
4549,2020
4550,2020
4551,2020
4552,2020
4553,2021
4554,2021
4555,2021
4556,2021
4557,2022
4558,2022
4559,2022
4560,2019
4561,2019
4562,2019
4563,2019
4564,2020
4565,2020
4566,2020
4567,2020
4568,2021
4569,2021
4570,2021
4571,2021
4572,2022
4573,2022
4574,2022
4575,2019
4576,2019
4577,2019
4578,2019
4579,2020
4580,2020
4581,2020
4582,2020
4583,2021
4584,2021
4585,2021
4586,2021
4587,2022
4588,2022
4589,2022
4590,2019
4591,2019
4592,2019
4593,2019
4594,2020
4595,2020
4596,2020
4597,2020
4598,2021
4599,2021
4600,2021
4601,2021
4602,2022
4603,2022
4604,2022
4605,2019
4606,2019
4607,2019
4608,2019
4609,2020
4610,2020
4611,2020
4612,2020
4613,2021
4614,2021
4615,2021
4616,2021
4617,2022
4618,2022
4619,2022
4620,2019
4621,2019
4622,2019
4623,2019
4624,2020
4625,2020
4626,2020
4627,2020
4628,2021
4629,2021
4630,2021
4631,2021
4632,2022
4633,2022
4634,2022
4635,2019
4636,2019
4637,2019
4638,2019
4639,2020
4640,2020
4641,2020
4642,2020
4643,2021
4644,2021
4645,2021
4646,2021
4647,2022
4648,2022
4649,2022
4650,2019
4651,2019
4652,2019
4653,2019
4654,2020
4655,2020
4656,2020
4657,2020
4658,2021
4659,2021
4660,2021
4661,2021
4662,2022
4663,2022
4664,2022
4665,2019
4666,2019
4667,2019
4668,2019
4669,2020
4670,2020
4671,2020
4672,2020
4673,2021
4674,2021
4675,2021
4676,2021
4677,2022
4678,2022
4679,2022
4680,2019
4681,2019
4682,2019
4683,2019
4684,2020
4685,2020
4686,2020
4687,2020
4688,2021
4689,2021
4690,2021
4691,2021
4692,2022
4693,2022
4694,2022
4695,2019
4696,2019
4697,2019
4698,2019
4699,2020
4700,2020
4701,2020
4702,2020
4703,2021
4704,2021
4705,2021
4706,2021
4707,2022
4708,2022
4709,2022
4710,2019
4711,2019
4712,2019
4713,2019
4714,2020
4715,2020
4716,2020
4717,2020
4718,2021
4719,2021
4720,2021
4721,2021
4722,2022
4723,2022
4724,2022
4725,2019
4726,2019
4727,2019
4728,2019
4729,2020
4730,2020
4731,2020
4732,2020
4733,2021
4734,2021
4735,2021
4736,2021
4737,2022
4738,2022
4739,2022
4740,2019
4741,2019
4742,2019
4743,2019
4744,2020
4745,2020
4746,2020
4747,2020
4748,2021
4749,2021
4750,2021
4751,2021
4752,2022
4753,2022
4754,2022
4755,2019
4756,2019
4757,2019
4758,2019
4759,2020
4760,2020
4761,2020
4762,2020
4763,2021
4764,2021
4765,2021
4766,2021
4767,2022
4768,2022
4769,2022
4770,2019
4771,2019
4772,2019
4773,2019
4774,2020
4775,2020
4776,2020
4777,2020
4778,2021
4779,2021
4780,2021
4781,2021
4782,2022
4783,2022
4784,2022
4785,2019
4786,2019
4787,2019
4788,2019
4789,2020
4790,2020
4791,2020
4792,2020
4793,2021
4794,2021
4795,2021
4796,2021
4797,2022
4798,2022
4799,2022
4800,2019
4801,2019
4802,2019
4803,2019
4804,2020
4805,2020
4806,2020
4807,2020
4808,2021
4809,2021
4810,2021
4811,2021
4812,2022
4813,2022
4814,2022
4815,2019
4816,2019
4817,2019
4818,2019
4819,2020
4820,2020
4821,2020
4822,2020
4823,2021
4824,2021
4825,2021
4826,2021
4827,2022
4828,2022
4829,2022
